EASTING,NORTHING,DIP,DIP_DIR
340642,6312727,39,256
340642,6313727,51,264
340642,6314727,49,258
340642,6315727,34,193
340642,6318727,19,227
340642,6321727,27,128
340642,6322727,23,137
340642,6323727,8,98
340642,6324727,15,69
340642,6325727,48,295
340642,6327727,66,84
340642,6328727,62,346
340642,6333727,40,316
340642,6334727,29,302
340642,6335727,36,305
340642,6336727,16,330
340642,6337727,34,317
340642,6340727,68,108
340642,6341727,70,119
340642,6342727,71,124
340642,6346727,39,138
340642,6378727,23,246
340642,6416727,5,330
340642,6417727,25,150
340642,6421727,44,155
340642,6426727,40,160
340642,6436727,14,5
341642,6252727,75,63
341642,6263727,28,239
341642,6269727,63,249
341642,6270727,64,258
341642,6278727,30,262
341642,6296727,65,261
341642,6306727,48,259
341642,6307727,55,256
341642,6308727,41,238
341642,6309727,37,259
341642,6310727,50,251
341642,6311727,57,251
341642,6313727,47,265
341642,6317727,11,190
341642,6318727,16,218
341642,6320727,48,103
341642,6321727,25,128
341642,6323727,52,116
341642,6324727,21,75
341642,6325727,23,9
341642,6326727,15,5
341642,6327727,19,358
341642,6328727,16,2
341642,6329727,54,334
341642,6330727,78,237
341642,6331727,32,317
341642,6332727,57,324
341642,6333727,43,319
341642,6335727,34,300
341642,6336727,37,310
341642,6341727,58,103
341642,6343727,30,32
341642,6346727,64,128
341642,6357727,60,310
341642,6377727,90,110
341642,6380727,60,150
341642,6409727,0,240
341642,6428727,69,50
341642,6431727,0,0
341642,6435727,44,350
342642,6263727,41,241
342642,6308727,41,269
342642,6311727,36,264
342642,6313727,44,192
342642,6317727,25,290
342642,6318727,10,265
342642,6321727,9,166
342642,6322727,60,108
342642,6325727,31,80
342642,6326727,28,60
342642,6331727,44,323
342642,6332727,23,325
342642,6334727,51,302
342642,6336727,33,304
342642,6337727,25,258
342642,6338727,32,298
342642,6341727,16,17
342642,6342727,66,128
342642,6346727,64,127
342642,6357727,69,305
342642,6380727,44,170
342642,6394727,25,330
342642,6398727,44,145
342642,6407727,65,150
342642,6408727,44,150
342642,6409727,25,160
342642,6422727,29,165
342642,6427727,39,165
342642,6428727,19,80
343642,6318727,37,43
343642,6327727,32,61
343642,6332727,26,295
343642,6334727,44,295
343642,6335727,50,285
343642,6336727,47,292
343642,6337727,56,298
343642,6339727,57,301
343642,6341727,26,315
343642,6346727,30,329
343642,6386727,75,300
343642,6405727,80,150
343642,6416727,25,325
343642,6426727,44,155
343642,6431727,29,65
343642,6437727,35,224
344642,6306727,50,106
344642,6317727,69,80
344642,6318727,72,76
344642,6328727,32,62
344642,6330727,64,96
344642,6331727,68,99
344642,6332727,77,100
344642,6333727,68,99
344642,6335727,16,274
344642,6336727,28,318
344642,6338727,50,291
344642,6339727,66,295
344642,6341727,68,290
344642,6346727,52,39
344642,6357727,80,265
344642,6378727,60,125
345642,6306727,26,103
345642,6318727,80,76
345642,6325727,83,285
345642,6326727,77,74
345642,6328727,80,102
345642,6331727,61,101
345642,6332727,74,101
345642,6334727,72,111
345642,6335727,69,116
345642,6336727,20,79
345642,6338727,52,293
345642,6339727,55,296
345642,6433727,0,0
346642,6305727,51,109
346642,6318727,83,78
346642,6331727,19,178
346642,6332727,75,94
346642,6333727,81,100
346642,6334727,72,111
346642,6335727,76,111
346642,6338727,59,109
346642,6339727,59,105
346642,6340727,35,279
346642,6345727,58,288
346642,6388727,80,340
346642,6407727,69,155
346642,6417727,49,325
346642,6430727,60,170
347642,6330727,85,274
347642,6332727,77,101
347642,6339727,52,118
347642,6340727,60,123
347642,6345727,23,238
347642,6346727,17,195
347642,6377727,34,145
347642,6393727,80,345
347642,6430727,49,345
347642,6454727,29,204
347642,6457727,29,150
347642,6458727,69,10
347642,6478727,49,170
348642,6292727,34,30
348642,6295727,22,60
348642,6333727,43,86
348642,6338727,52,130
348642,6339727,65,134
348642,6344727,34,251
348642,6345727,27,256
348642,6346727,27,230
348642,6347727,16,359
348642,6369727,19,345
348642,6414727,44,320
348642,6456727,5,184
349642,6292727,65,69
349642,6293727,42,64
349642,6336727,79,131
349642,6338727,67,136
349642,6339727,52,158
349642,6344727,20,159
349642,6345727,26,115
349642,6347727,45,333
349642,6383727,80,155
349642,6388727,80,0
349642,6398727,65,330
350642,6296727,52,264
350642,6325727,39,111
350642,6331727,38,138
350642,6336727,71,138
350642,6339727,69,165
350642,6342727,62,121
350642,6343727,53,105
350642,6347727,67,1
350642,6348727,86,359
350642,6367727,80,320
350642,6428727,39,165
351642,6325727,80,291
351642,6331727,39,202
351642,6334727,16,344
351642,6335727,32,105
351642,6336727,59,140
351642,6337727,79,165
351642,6338727,79,167
351642,6339727,64,171
351642,6340727,58,182
351642,6341727,60,205
351642,6342727,60,238
351642,6345727,73,308
351642,6346727,54,353
351642,6347727,79,359
351642,6360727,90,130
351642,6429727,39,165
351642,6454727,14,210
352642,6323727,88,293
352642,6329727,70,307
352642,6331727,76,334
352642,6335727,13,45
352642,6336727,59,165
352642,6339727,86,178
352642,6342727,69,234
352642,6346727,75,287
352642,6347727,78,357
352642,6416727,0,0
352642,6429727,49,165
352642,6441727,34,0
352642,6443727,34,10
352642,6446727,9,150
353642,6323727,51,328
353642,6330727,72,345
353642,6334727,44,146
353642,6335727,35,157
353642,6336727,38,206
353642,6339727,54,268
353642,6340727,78,193
353642,6341727,82,188
353642,6344727,67,241
353642,6345727,46,270
353642,6346727,8,282
353642,6347727,71,311
353642,6357727,69,130
353642,6383727,80,155
353642,6388727,60,70
353642,6389727,60,20
353642,6396727,17,154
353642,6401727,49,325
353642,6405727,70,145
354642,6323727,22,93
354642,6324727,60,327
354642,6325727,59,322
354642,6329727,58,358
354642,6335727,45,219
354642,6336727,50,217
354642,6339727,88,168
354642,6340727,65,262
354642,6341727,48,339
354642,6342727,83,179
354642,6343727,72,178
354642,6344727,70,211
354642,6345727,30,217
354642,6346727,82,70
354642,6347727,88,260
354642,6374727,5,340
354642,6420727,29,330
355642,6324727,52,329
355642,6329727,64,333
355642,6339727,78,55
355642,6340727,15,280
355642,6341727,44,278
355642,6343727,85,182
355642,6346727,81,230
355642,6404727,9,310
355642,6432727,44,60
355642,6433727,29,35
355642,6474727,14,184
355642,6476727,9,234
356642,6323727,11,224
356642,6324727,22,311
356642,6338727,58,75
356642,6339727,74,66
356642,6340727,37,247
356642,6341727,79,224
356642,6342727,83,193
356642,6345727,73,115
356642,6347727,72,91
356642,6348727,44,125
356642,6405727,19,300
356642,6411727,69,170
356642,6434727,29,20
357642,6319727,28,107
357642,6320727,62,128
357642,6321727,77,280
357642,6323727,66,234
357642,6325727,85,112
357642,6326727,78,294
357642,6333727,64,115
357642,6338727,60,66
357642,6341727,82,261
357642,6344727,45,191
357642,6345727,32,218
357642,6346727,44,165
357642,6347727,43,133
357642,6375727,5,340
357642,6413727,65,155
357642,6418727,19,5
357642,6419727,19,5
357642,6421727,19,325
357642,6477727,29,10
358642,6327727,44,194
358642,6329727,68,136
358642,6330727,58,163
358642,6335727,34,98
358642,6336727,57,114
358642,6338727,60,349
358642,6339727,51,273
358642,6341727,63,247
358642,6343727,32,181
358642,6344727,71,204
358642,6345727,76,259
358642,6377727,5,330
358642,6390727,49,50
358642,6417727,14,120
358642,6476727,85,194
359642,6326727,60,256
359642,6327727,55,245
359642,6329727,60,160
359642,6330727,60,199
359642,6332727,49,174
359642,6335727,37,111
359642,6338727,33,9
359642,6339727,29,14
359642,6340727,45,207
359642,6341727,74,258
359642,6342727,78,256
359642,6345727,61,80
359642,6379727,0,0
359642,6407727,15,194
359642,6419727,19,335
359642,6425727,29,340
359642,6427727,29,175
359642,6478727,0,0
359642,6479727,11,340
360642,6322727,66,226
360642,6327727,53,271
360642,6328727,60,255
360642,6330727,73,247
360642,6339727,34,112
360642,6341727,60,204
360642,6342727,81,280
360642,6343727,90,85
360642,6364727,80,260
360642,6410727,59,182
360642,6420727,9,340
360642,6421727,19,160
360642,6423727,29,335
360642,6424727,29,335
360642,6428727,25,184
360642,6434727,29,5
360642,6438727,25,35
361642,6322727,69,250
361642,6330727,70,215
361642,6340727,78,142
361642,6341727,62,134
361642,6360727,39,220
361642,6391727,25,30
361642,6412727,54,170
361642,6416727,60,165
361642,6417727,25,175
361642,6420727,7,340
361642,6421727,9,330
361642,6423727,25,340
361642,6426727,19,330
361642,6427727,14,194
361642,6431727,40,215
361642,6446727,29,199
362642,6361727,29,0
362642,6408727,35,194
362642,6416727,54,167
362642,6420727,19,350
362642,6422727,14,355
362642,6424727,27,337
362642,6425727,19,325
362642,6453727,0,0
363642,6329727,60,190
363642,6330727,65,250
363642,6334727,80,280
363642,6339727,60,250
363642,6342727,65,194
363642,6354727,29,330
363642,6395727,8,26
363642,6407727,25,290
363642,6408727,29,160
363642,6409727,27,217
363642,6410727,49,180
363642,6419727,3,345
363642,6441727,25,0
363642,6443727,19,170
363642,6450727,29,224
364642,6360727,80,350
364642,6379727,39,330
364642,6381727,25,239
364642,6384727,19,310
364642,6385727,19,255
364642,6409727,19,260
364642,6412727,55,165
364642,6417727,49,170
364642,6419727,24,170
364642,6420727,19,345
364642,6423727,29,347
364642,6424727,25,340
364642,6427727,19,204
365642,6328727,65,200
365642,6357727,35,95
365642,6361727,51,38
365642,6362727,71,139
365642,6367727,90,150
365642,6386727,0,0
365642,6407727,25,340
365642,6415727,60,160
365642,6422727,9,340
365642,6426727,25,330
365642,6427727,90,0
365642,6437727,14,35
366642,6324727,39,280
366642,6331727,39,184
366642,6335727,80,270
366642,6345727,80,80
366642,6379727,34,320
366642,6402727,19,345
366642,6407727,25,345
366642,6409727,14,240
366642,6415727,39,165
366642,6419727,6,31
366642,6423727,47,160
366642,6424727,29,340
367642,6327727,70,239
367642,6356727,29,75
367642,6365727,39,30
367642,6384727,25,320
367642,6410727,29,175
367642,6414727,29,170
367642,6420727,9,70
367642,6425727,29,5
367642,6426727,25,330
367642,6437727,39,10
368642,6323727,49,280
368642,6337727,69,170
368642,6375727,44,329
368642,6390727,40,160
368642,6391727,5,160
368642,6397727,19,165
368642,6405727,19,340
368642,6410727,17,196
368642,6421727,9,155
368642,6422727,19,170
368642,6427727,29,345
368642,6428727,14,125
369642,6330727,70,265
369642,6335727,60,155
369642,6339727,80,255
369642,6342727,69,285
369642,6385727,9,310
369642,6389727,34,165
369642,6395727,0,0
369642,6396727,29,330
369642,6405727,14,355
369642,6418727,60,160
369642,6419727,49,175
369642,6420727,69,165
369642,6422727,29,155
370642,6328727,65,190
370642,6333727,75,335
370642,6344727,69,290
370642,6369727,80,325
370642,6381727,39,320
370642,6402727,24,350
370642,6404727,24,350
370642,6407727,17,350
370642,6409727,14,350
370642,6416727,39,170
370642,6417727,55,165
370642,6421727,14,168
370642,6422727,14,170
370642,6426727,27,345
370642,6430727,14,184
371642,6325727,75,329
371642,6339727,80,150
371642,6367727,34,150
371642,6372727,64,21
371642,6405727,19,355
371642,6414727,44,180
371642,6420727,14,155
371642,6424727,29,190
372642,6324727,44,80
372642,6345727,54,345
372642,6362727,40,75
372642,6382727,49,325
372642,6411727,14,180
372642,6414727,40,175
372642,6418727,0,0
372642,6423727,34,160
372642,6428727,0,0
372642,6432727,19,10
373642,6332727,55,320
373642,6336727,75,125
373642,6339727,75,150
373642,6349727,40,5
373642,6358727,25,335
373642,6366727,90,160
373642,6370727,26,100
373642,6371727,55,115
373642,6379727,25,345
373642,6401727,25,340
373642,6412727,34,180
373642,6415727,25,175
373642,6417727,49,175
373642,6420727,14,140
373642,6422727,14,140
373642,6431727,5,190
374642,6331727,44,145
374642,6345727,49,5
374642,6348727,49,350
374642,6352727,65,5
374642,6384727,34,320
374642,6405727,29,355
374642,6409727,14,355
374642,6411727,9,175
374642,6412727,19,175
374642,6418727,65,175
374642,6420727,30,160
374642,6426727,60,180
374642,6428727,52,23
374642,6430727,49,10
375642,6408727,0,0
375642,6409727,9,340
375642,6414727,44,170
375642,6422727,65,165
375642,6426727,9,190
375642,6427727,45,10
375642,6428727,21,352
375642,6459727,45,239
376642,6333727,85,335
376642,6343727,60,150
376642,6378727,9,10
376642,6382727,29,330
376642,6398727,19,194
376642,6401727,9,70
376642,6422727,10,139
376642,6431727,39,220
377642,6389727,9,86
377642,6399727,49,315
377642,6404727,40,345
377642,6405727,39,335
377642,6419727,60,170
377642,6421727,34,170
377642,6428727,2,210
377642,6429727,0,0
378642,6359727,25,245
378642,6414727,34,180
378642,6415727,0,0
378642,6420727,65,165
378642,6423727,24,170
378642,6424727,22,355
378642,6425727,0,0
378642,6427727,14,194
378642,6430727,19,184
379642,6352727,34,329
379642,6382727,25,25
379642,6387727,25,335
379642,6390727,14,250
379642,6410727,9,265
379642,6415727,19,180
379642,6418727,14,170
379642,6419727,49,165
379642,6420727,55,165
379642,6436727,49,345
380642,6366727,80,275
380642,6378727,14,155
380642,6379727,39,330
380642,6404727,49,355
380642,6407727,19,0
380642,6408727,9,345
380642,6412727,9,184
380642,6414727,14,184
380642,6416727,34,177
380642,6417727,14,355
380642,6418727,24,170
380642,6420727,34,170
380642,6421727,29,165
380642,6425727,9,180
380642,6427727,65,175
380642,6433727,40,70
380642,6437727,29,320
380642,6459727,56,108
381642,6336727,44,340
381642,6372727,90,105
381642,6373727,80,85
381642,6378727,13,293
381642,6400727,39,165
381642,6406727,60,345
381642,6408727,9,165
381642,6410727,12,251
381642,6413727,25,184
381642,6415727,29,180
381642,6418727,14,345
381642,6453727,90,0
381642,6457727,84,167
382642,6374727,29,67
382642,6393727,40,160
382642,6417727,9,175
382642,6424727,9,340
382642,6435727,29,295
382642,6457727,72,153
382642,6461727,69,126
382642,6462727,90,80
383642,6398727,39,155
383642,6415727,39,180
383642,6417727,19,170
383642,6430727,55,355
383642,6433727,29,285
383642,6438727,44,335
384642,6353727,60,350
384642,6373727,44,325
384642,6380727,29,335
384642,6404727,14,350
384642,6415727,27,177
384642,6417727,29,170
384642,6428727,39,165
384642,6432727,65,345
384642,6435727,49,305
384642,6460727,75,194
385642,6335727,44,265
385642,6384727,29,175
385642,6401727,9,5
385642,6404727,19,342
385642,6405727,19,20
385642,6414727,25,184
385642,6418727,27,357
385642,6419727,19,175
385642,6431727,49,170
385642,6450727,21,245
385642,6459727,44,190
385642,6460727,49,184
385642,6461727,65,55
386642,6381727,25,340
386642,6389727,19,335
386642,6401727,44,150
386642,6405727,24,350
386642,6415727,29,180
386642,6418727,9,175
386642,6427727,60,175
386642,6435727,39,170
386642,6450727,51,3
386642,6451727,80,0
386642,6460727,29,199
387642,6406727,44,355
387642,6416727,25,355
387642,6418727,25,175
387642,6426727,34,210
387642,6429727,49,230
387642,6430727,34,275
387642,6436727,0,0
387642,6450727,38,30
387642,6451727,37,22
387642,6456727,39,155
388642,6333727,75,255
388642,6414727,19,184
388642,6419727,19,355
388642,6421727,44,175
388642,6449727,49,45
388642,6451727,38,17
388642,6455727,60,155
388642,6457727,60,170
389642,6383727,25,340
389642,6399727,49,135
389642,6405727,39,346
389642,6407727,25,5
389642,6409727,9,350
389642,6410727,19,194
389642,6411727,14,165
389642,6416727,22,177
389642,6418727,19,170
389642,6421727,54,170
389642,6428727,25,250
389642,6429727,39,250
389642,6450727,80,204
389642,6451727,22,253
389642,6452727,69,358
389642,6453727,80,25
389642,6459727,80,340
390642,6356727,75,340
390642,6394727,14,165
390642,6407727,0,0
390642,6411727,25,200
390642,6418727,19,175
390642,6419727,27,350
390642,6449727,51,150
390642,6450727,59,176
390642,6451727,32,138
390642,6452727,51,331
390642,6453727,45,317
390642,6454727,67,160
390642,6459727,90,155
390642,6460727,80,170
391642,6359727,75,194
391642,6401727,64,157
391642,6407727,49,355
391642,6416727,19,180
391642,6419727,35,350
391642,6421727,39,170
391642,6430727,69,0
391642,6431727,5,354
391642,6449727,56,123
391642,6450727,46,129
391642,6451727,54,161
391642,6452727,23,194
391642,6453727,44,343
391642,6458727,90,145
391642,6459727,90,150
391642,6460727,79,355
392642,6358727,65,219
392642,6392727,49,10
392642,6404727,75,5
392642,6406727,49,350
392642,6407727,0,0
392642,6411727,29,184
392642,6417727,19,180
392642,6428727,34,300
392642,6429727,69,157
392642,6430727,49,155
392642,6431727,47,171
392642,6432727,60,170
392642,6433727,49,334
392642,6451727,44,158
392642,6452727,36,121
392642,6453727,69,15
393642,6381727,60,320
393642,6409727,54,350
393642,6412727,44,190
393642,6414727,19,184
393642,6419727,60,25
393642,6427727,69,160
393642,6428727,59,346
393642,6431727,56,175
393642,6432727,45,197
393642,6433727,54,322
393642,6434727,65,12
393642,6435727,37,145
393642,6448727,75,345
393642,6449727,79,287
393642,6450727,83,120
393642,6451727,39,266
393642,6452727,54,114
393642,6463727,65,150
394642,6394727,6,200
394642,6403727,34,150
394642,6412727,29,190
394642,6418727,14,170
394642,6428727,44,122
394642,6429727,30,157
394642,6430727,58,338
394642,6431727,55,159
394642,6432727,38,69
394642,6433727,17,63
394642,6434727,70,357
394642,6435727,33,125
394642,6448727,18,35
394642,6449727,33,251
394642,6450727,57,305
394642,6451727,40,283
394642,6453727,65,90
394642,6458727,69,0
394642,6464727,47,153
394642,6469727,60,125
394642,6472727,79,260
395642,6404727,34,335
395642,6406727,54,335
395642,6407727,60,340
395642,6409727,5,70
395642,6412727,40,160
395642,6419727,24,170
395642,6428727,60,139
395642,6429727,62,321
395642,6430727,69,324
395642,6431727,39,300
395642,6432727,90,160
395642,6433727,62,155
395642,6434727,61,17
395642,6435727,50,31
395642,6436727,63,155
395642,6437727,49,6
395642,6438727,43,73
395642,6445727,34,315
395642,6450727,50,321
395642,6451727,55,307
395642,6452727,47,321
395642,6453727,78,98
395642,6454727,58,15
395642,6463727,60,170
395642,6464727,90,165
395642,6472727,47,220
395642,6473727,80,295
396642,6406727,49,340
396642,6409727,29,340
396642,6415727,9,180
396642,6418727,14,165
396642,6429727,72,154
396642,6430727,76,193
396642,6431727,33,96
396642,6432727,52,136
396642,6433727,31,137
396642,6434727,69,177
396642,6435727,40,88
396642,6436727,51,146
396642,6438727,60,160
396642,6449727,60,194
396642,6451727,47,301
396642,6452727,22,303
396642,6453727,41,279
396642,6454727,38,2
396642,6455727,31,330
396642,6456727,67,268
396642,6464727,44,7
396642,6465727,31,175
396642,6469727,78,117
396642,6470727,79,148
396642,6471727,77,170
396642,6472727,73,140
397642,6406727,34,340
397642,6407727,34,340
397642,6410727,19,165
397642,6412727,25,190
397642,6414727,29,170
397642,6415727,29,175
397642,6429727,59,355
397642,6432727,53,151
397642,6434727,72,141
397642,6435727,55,94
397642,6436727,74,165
397642,6447727,19,270
397642,6450727,44,340
397642,6451727,39,323
397642,6452727,39,327
397642,6454727,18,263
397642,6455727,72,79
397642,6460727,90,155
397642,6463727,44,27
397642,6465727,60,150
397642,6467727,76,35
397642,6468727,60,37
397642,6469727,29,85
397642,6471727,69,158
397642,6474727,65,165
397642,6475727,66,155
398642,6379727,69,295
398642,6417727,90,165
398642,6432727,9,219
398642,6433727,80,130
398642,6434727,69,140
398642,6442727,9,335
398642,6450727,29,300
398642,6452727,57,315
398642,6453727,57,268
398642,6456727,44,10
398642,6457727,70,291
398642,6460727,65,307
398642,6461727,82,312
398642,6462727,74,325
398642,6464727,46,340
398642,6465727,75,194
398642,6467727,65,35
398642,6468727,49,350
398642,6470727,54,270
398642,6471727,46,183
399642,6370727,49,340
399642,6411727,25,340
399642,6417727,29,345
399642,6432727,39,130
399642,6456727,59,337
399642,6457727,71,59
399642,6461727,80,305
399642,6462727,51,339
399642,6463727,65,300
399642,6464727,69,335
399642,6466727,17,230
399642,6467727,27,84
399642,6468727,80,170
399642,6469727,70,72
399642,6473727,65,170
400642,6376727,25,155
400642,6397727,85,175
400642,6412727,24,295
400642,6414727,49,170
400642,6415727,25,175
400642,6435727,80,145
400642,6440727,29,310
400642,6456727,29,85
400642,6461727,71,356
400642,6463727,62,320
400642,6466727,80,350
400642,6467727,64,62
400642,6468727,90,165
400642,6472727,75,161
401642,6430727,25,110
401642,6433727,68,85
401642,6434727,32,3
401642,6456727,53,16
401642,6457727,20,3
401642,6461727,68,3
401642,6466727,61,255
401642,6467727,74,246
401642,6468727,16,0
402642,6405727,54,145
402642,6414727,34,180
402642,6415727,29,175
402642,6417727,16,175
402642,6433727,69,155
402642,6436727,46,120
402642,6437727,90,170
402642,6439727,82,165
402642,6457727,80,85
402642,6460727,55,354
402642,6461727,73,0
403642,6400727,25,175
403642,6402727,19,199
403642,6411727,49,330
403642,6434727,60,145
403642,6435727,48,170
403642,6436727,53,159
403642,6437727,43,19
403642,6438727,70,176
403642,6439727,73,169
403642,6440727,70,156
403642,6441727,79,152
403642,6447727,40,95
403642,6450727,49,5
403642,6460727,40,5
403642,6464727,78,62
403642,6465727,57,332
403642,6467727,80,130
403642,6468727,49,10
403642,6469727,49,350
404642,6397727,14,325
404642,6398727,9,194
404642,6408727,35,325
404642,6435727,50,107
404642,6436727,44,170
404642,6437727,60,180
404642,6438727,63,171
404642,6439727,68,158
404642,6440727,55,153
404642,6441727,55,145
404642,6444727,29,310
404642,6452727,19,140
404642,6463727,75,34
404642,6465727,60,165
405642,6372727,29,340
405642,6406727,29,160
405642,6434727,34,165
405642,6435727,50,145
405642,6436727,67,156
405642,6438727,58,100
405642,6439727,67,154
405642,6440727,51,166
405642,6468727,69,205
